Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
7303172,2,,7301976,2011-09-05 01:22:10,,0,,"<p>It depends what platform (and language) you're already using for the number-crunching client part. If that 'client' is also using the Play framework (or at least has access to the libraries), then there are some very helpful <a href=""http://www.playframework.org/documentation/1.2.3/libs#WebServiceclient"" rel=""nofollow"">tools for accessing web services</a>; (<a href=""http://playframework.wordpress.com/2010/08/15/web-services-using-play/"" rel=""nofollow"">see here also</a>).</p>
",1000,,,,,2011-09-05 01:22:10,,,,0,,,
7317626,2,,7314518,2011-09-06 09:22:06,,0,,"<p>Doing the whole thing at once, and having no way to test until you finish, is going to be a nightmare. As you're going, you'll learn better techniques and have changes of direction, that are going to be really hard to apply to the whole code base.</p>

<p>Any web application that large is going to break down into core features (say 20%), and additional bits (say 80%). Before you start any coding at all, work out what the core features of the system are by discarding anything that's superfluous. Keep going, ruthlessly cutting things, until you have it down to a small subset of the features that hangs together.</p>

<p>Code an application that does those core features, get that working perfectly, and test it to destruction. In the process you've probably learned a lot about how you should have written it, so take the time to refactor the core code to work in exactly the way you want. If you need to experiment with different ways of doing things, now is the time. Make sure it passes every test you can think of, and make sure it keeps passing those tests through the next bit.</p>

<p>Once you have that core not just working but working in the right way, then you can start expanding it to include some of the extra features. The bigger the system gets the more awkward it will be to change things, so if at any point you find you need to change how the system is architected then focus on that in favour of adding new bits.</p>
",1000,,,,,2011-09-06 09:22:06,,,,0,,,
7363079,1,,,2011-09-09 14:20:05,,7,4700,"<p>I'd like to use LESS stylesheets in a parent and child theme, in which most of the stylesheet information is specified by the parent and the child simply overrides a few files. This is possible with the Ruby version of LESS like so:</p>

<pre><code>var parser = new(less.Parser)({
    paths: ['.', './lib'], // Specify search paths for @import directives
    filename: 'style.less' // Specify a filename, for better error messages
});
</code></pre>

<p>but is it possible with the command line compiler <code>lessc</code>? I'd like to say:</p>

<pre><code>$ lessc --path="".;../parent"" style.less
</code></pre>
",1000,,1000,,2011-09-09 14:41:11,2011-12-06 07:34:51,LESS @import: Passing paths to lessc,<css><less>,2,1,2,,
7549415,1,7551209,,2011-09-25 23:51:00,,3,394,"<p>There are questions (<a href=""http://stackoverflow.com/questions/978252/logging-in-scala"">here</a> and <a href=""http://stackoverflow.com/questions/2018528/logging-in-scala"">here</a>) about what library to use for logging in Scala, but I'd like to ask a more specific version of the question.</p>

<p>When you're writing a library - ie some code that will become part of lots of different applictions - you don't have as much freedom to choose what you'd like to use. If you use a different logging solution from the one used in the rest of the application, then the poor application developer has to look in two (or more) places for his debugging information. So ideally you want to use something compatible with the most used solutions.</p>

<p>Of the many logging solutions out there, a lot of them seem to go via <strong>slf4j</strong>. Does that mean any solution using slf4j would be best? Or <strong>slf4s</strong>?</p>
",1000,,,,,2011-09-26 06:10:56,Logging in Scala: what to use when writing a library,<scala><logging>,2,0,,,
7768669,1,,,2011-10-14 13:54:13,,4,264,"<p>I'd like to have a method that can be called with or without a type parameter, and return a different value for each. Here's some obviously simplified code:</p>

<pre><code>object Foo {
  def apply() = ""Hello""
  def apply[T]() = 1
}
</code></pre>

<p>Calling it with a type parameter is fine:</p>

<pre><code>scala&gt; Foo[String]()
res1: Int = 1
</code></pre>

<p>But calling it without a type parameter doesn't work:</p>

<pre><code>scala&gt; Foo()
&lt;console&gt;:9: error: ambiguous reference to overloaded definition,
both method apply in object Foo of type [T]()Int
and  method apply in object Foo of type ()java.lang.String
match argument types ()
       Foo()
</code></pre>

<p>It's not a runtime problem, so adding an implicit dummy parameter doesn't help. Nor does having a restricted parameter (<code>Foo[Unit]()</code>). Is there any way of doing this that isn't ambiguous to the compiler?</p>
",1000,,,,,2011-10-14 14:17:44,Overloading a method based on a type parameter,<generics><scala><types>,1,0,,,
8097637,1,,,2011-11-11 17:22:21,,2,231,"<p>We have a problem with a Zend framework-based PHP application. When accessed by IE6 over SSL, it occasionally fails silently, instantly producing ""This page cannot be displayed"" in IE and no log messages at all on the server - not even an Apache log reporting a bad request.</p>

<p>Here's what we've established so far:</p>

<ol>
<li>Only IE6 produces this problem. Real browsers are fine, and even IE7.</li>
<li>Only using SSL produces this problem.</li>
<li>We're using a self-signed certificate.</li>
<li>A static HTML page does not produce the problem.</li>
<li>A simple ""Hello world"" PHP page does not produce the problem, but the full Zend application does.</li>
<li>Removing all external javascript and CSS from the delivered page has no effect</li>
<li>We've made sure the certificate is used by the <code>_default_:443</code> virtual host in Apache</li>
<li>The server is Ubuntu 3.0.0-12 running Apache 2.2.20, PHP 5.3.6</li>
<li>IE6 is running on Windows XP in a virtual machine</li>
<li>The virtual machine <em>does</em> have access to the internet</li>
<li>The virtual machine is not infested with malware</li>
</ol>

<p>To us this suggests that the SSL handshake is failing, but we're confused by the fact that only a full Zend framework application triggers this - lesser PHP pages work fine.</p>
",1000,,1000,,2011-11-14 09:15:45,2012-05-23 20:24:51,"Problems with IE6, SSL and Zend framework",<php><zend-framework><ssl><internet-explorer-6>,1,6,,,
8254706,1,8293757,,2011-11-24 09:25:08,,15,6096,"<p>You can run a scala script as a linux shell script:</p>

<pre><code>#!/bin/sh
exec scala ""$0"" ""$@""
!#

println(""Hello"")
</code></pre>

<p>In one such script I need to load classes from a group of jars (which happen to be in the same directory as the script). If this were the REPL I could use <code>:jar</code>, but that's not available in script mode.</p>

<p>I'm trying to set the <code>-classpath</code> parameter:</p>

<pre><code>#!/bin/sh
exec scala -classpath '.:./*.jar' ""$0"" ""$@""
!#

import javax.media.jai.{JAI, RenderedOp}
</code></pre>

<p>but the compiler just can't find the classes:</p>

<pre><code>error: object media is not a member of package javax
import javax.media.jai.{JAI, RenderedOp}
             ^
</code></pre>

<p>How do I include these jars?</p>
",1000,,1000,,2011-11-24 12:34:11,2016-01-29 07:24:46,Scala as a shell script: jars on the classpath,<scala><jar>,6,1,6,,
8293757,2,,8254706,2011-11-28 09:23:11,,9,,"<p>For some reason, the glob (<code>*.jar</code>) wasn't working. I was able to get the script running by putting in all the libraries by hand:</p>

<pre><code>#!/bin/sh
exec scala -cp lib/jai_codec.jar:lib/jai_core.jar:lib/mlibwrapper_jai.jar $0 $@
!#

import javax.media.jai.{JAI, RenderedOp}
</code></pre>

<p>I don't know <em>why</em> the glob isn't working though.</p>

<p>Note that in this case I don't have the <code>.</code> in the classpath because the script itself is provided as an argument. In many cases though you will need to include it:</p>

<pre><code>exec scala -cp .:lib/jai_codec.jar:lib/jai_core.jar:lib/mlibwrapper_jai.jar $0 $@
</code></pre>

<hr>

<p>Based on <a href=""http://mackaz.de/26"">this helpful post</a>, I have a script header that pulls in every jar in a <code>lib</code> folder, even if the script (or the folder it's in) are symlinks.</p>

<pre><code>#!/bin/sh
L=`readlink -f $0`
L=`dirname $L`/lib
cp=`echo $L/*.jar|sed 's/ /:/g'`
/usr/bin/env scala -classpath $cp $0 $@
exit
!#
</code></pre>

<ul>
<li>The first line turns the given script location <code>$0</code> into its actual location on disk, expanding symlinks.</li>
<li>The second line removes the script name and adds <code>/lib</code></li>
<li>The third line creates a <code>cp</code> variable with all the jars separated by <code>:</code></li>
<li>The fourth line runs scala, wherever it may be.</li>
<li>The fifth line exits. This probably isn't necessary, but it makes me feel better.</li>
</ul>
",1000,,1000,,2011-12-01 09:21:45,2011-12-01 09:21:45,,,,3,,,
8430446,1,8435522,,2011-12-08 11:38:09,,16,3459,"<p>Please pardon the length of this question.</p>

<p>I often need to create some contextual information at one layer of my code, and consume that information elsewhere. I generally find myself using implicit parameters:</p>

<pre><code>def foo(params)(implicit cx: MyContextType) = ...

implicit val context = makeContext()
foo(params)
</code></pre>

<p>This works, but requires the implicit parameter to be passed around a lot, polluting the method signatures of layer after layout of intervening functions, even if they don't care about it themselves.</p>

<pre><code>def foo(params)(implicit cx: MyContextType) = ... bar() ...
def bar(params)(implicit cx: MyContextType) = ... qux() ...
def qux(params)(implicit cx: MyContextType) = ... ged() ...
def ged(params)(implicit cx: MyContextType) = ... mog() ...
def mog(params)(implicit cx: MyContextType) = cx.doStuff(params)

implicit val context = makeContext()
foo(params)
</code></pre>

<p>I find this approach ugly, but it does have one advantage though: it's type safe. I know with certainty that <code>mog</code> will receive a context object of the right type, or it wouldn't compile.</p>

<p>It would alleviate the mess if I could use some form of ""dependency injection"" to locate the relevant context. The quotes are there to indicate that this is different from the usual dependency injection patterns found in Scala.</p>

<p>The start point <code>foo</code> and the end point <code>mog</code> may exist at very different levels of the system. For example, <code>foo</code> might be a user login controller, and <code>mog</code> might be doing SQL access. There may be many users logged in at once, but there's only one instance of the SQL layer. Each time <code>mog</code> is called by a different user, a different context is needed. So the context can't be baked into the receiving object, nor do you want to merge the two layers in any way (like the Cake Pattern). I'd also rather not rely on a DI/IoC library like Guice or Spring. I've found them very heavy and not very well suited to Scala.</p>

<p>So what I think I need is something that lets <code>mog</code> retrieve the correct context object for it at runtime, a bit like a <code>ThreadLocal</code> with a stack in it:</p>

<pre><code>def foo(params) = ...bar()...
def bar(params) = ...qux()...
def qux(params) = ...ged()...
def ged(params) = ...mog()...
def mog(params) = { val cx = retrieveContext(); cx.doStuff(params) }

val context = makeContext()
usingContext(context) { foo(params) }
</code></pre>

<p>But that would fall as soon as asynchronous actor was involved anywhere in the chain. It doesn't matter which actor library you use, if the code runs on a different thread then it loses the <code>ThreadLocal</code>.</p>

<p>So... is there a trick I'm missing? A way of passing information contextually in Scala that doesn't pollute the intervening method signatures, doesn't bake the context into the receiver statically, and is still type-safe?</p>
",1000,,1000,,2011-12-08 12:55:08,2013-04-30 13:30:22,Scala dependency injection: alternatives to implicit parameters,<scala><dependency-injection><implicits>,5,0,8,,
8988500,2,,8986786,2012-01-24 14:27:59,,0,,"<p>Both are options. Play! 2.0 will have built-in support for compiling LESS on the server side (and also CoffeeScript).</p>
",1000,,,,,2012-01-24 14:27:59,,,,4,,,
9230558,2,,9219255,2012-02-10 15:51:10,,0,,"<blockquote>
  <p>What's the <strong>architecture</strong>?</p>
</blockquote>

<p>Play! strongly encourages your server to use an MVC architecture, creating packages in a standard pattern:</p>

<pre><code>app/
  controllers/
    Application.scala
  views/
    Application/
      index.scala.html
  models/
public/
  images/
  stylesheets/
  javascripts/
</code></pre>

<p>This makes it easier to follow the architecture than to break it.</p>

<p>I can't speak for either Lift or BlueEyes, but afaik neither of them encourage an architecture as strongly.</p>
",1000,,,,,2012-02-10 15:51:10,,,,4,,,
9314942,2,,9307883,2012-02-16 16:21:25,,2,,"<p>You've got a head start by using a stateless web framework like Play! that won't get in the way when you need to scale. As ExxKA says, keep your model clean and sensible. This will help you keep the advantage of complexity.</p>

<p>Don't consider it a failure when you need to refactor your code - or even rewrite important parts of it. This is a natural part of a growing project, like a snake shedding its skin.</p>

<p>There are inevitably things that you'll learn in the process of writing the project, so don't try to anticipate them all right now.</p>
",1000,,,,,2012-02-16 16:21:25,,,,0,,,
11505700,1,11525162,,2012-07-16 13:45:00,,1,463,"<p>I'm using Raphael JS to display a scrollable, zoomable map of the world, which is working fine. But any 2D representation of a globe is going to be distorted. If possible I'd like to transform the map so that the top and bottom are pinched in, to make the map at least a little bit more representative of a globe. Is it possible to achieve such effects with Raphael's matrix, or by hacking deeper into it to insert a manual transformation?</p>
",1000,,205233,,2012-07-16 13:56:39,2012-07-17 14:49:14,Spherical map transformation,<svg><raphael><transform>,1,0,,,
12120316,2,,10810504,2012-08-25 08:11:57,,5,,"<p>To use <code>saveAs</code> without a dialog popping up, you need to use the global property <code>userInteractionLevel</code>:</p>

<pre><code>var originalInteractionLevel = userInteractionLevel;
userInteractionLevel = UserInteractionLevel.DONTDISPLAYALERTS;

...

userInteractionLevel = originalInteractionLevel;
</code></pre>
",1000,,,,,2012-08-25 08:11:57,,,,0,,,
13418804,2,,6099870,2012-11-16 14:42:02,,0,,"<p>None of the given answers here were working for me, possibly because my case was more complicated (I needed more than one join), so I used Dennis' solution but split it into a temporary table:</p>

<pre><code>CREATE TEMPORARY TABLE version_lookup
SELECT pduid, group_concat(version ORDER BY version SEPARATOR ',') AS 'versions'
     from items GROUP BY pduid;

UPDATE 
items i, version_lookup
SET i.versions = version_lookup.versions
WHERE version_lookup.pduid = i.pduid;
</code></pre>
",1000,,,,,2012-11-16 14:42:02,,,,0,,,
20872724,2,,10199219,2014-01-01 20:08:03,,10,,"<p>Sonia's answer is technically correct but left me even more confused. Here's how I eventually got it working:</p>

<pre><code>t, err := template.New(""_base.html"").Funcs(funcs).ParseFiles(""../view/_base.html"", ""../view/home.html"")
if err != nil {
    fmt.Fprint(w, ""Error:"", err)
    fmt.Println(""Error:"", err)
    return
}
err = t.Execute(w, data)
if err != nil {
    fmt.Fprint(w, ""Error:"", err)
    fmt.Println(""Error:"", err)
}
</code></pre>

<p>The name of the template is the bare filename of the template, not the complete path. <code>Execute</code> will execute the default template provided it's named to match, so there's no need to use <code>ExecuteTemplate</code>.</p>

<p>In this case, <code>_base.html</code> file is the outermost container, eg:</p>

<pre><code>&lt;!DOCTYPE html&gt;
&lt;html&gt;&lt;body&gt;
&lt;h1&gt;{{ template ""title"" }}&lt;/h1&gt;
{{ template ""content"" }}
&lt;/body&gt;&lt;/html&gt;
</code></pre>

<p>while <code>home.html</code> defines the specific parts:</p>

<pre><code>{{ define ""title"" }}Home{{ end }}

{{ define ""content"" }}
Stuff
{{ end }}
</code></pre>
",1000,,,,,2014-01-01 20:08:03,,,,0,,,
21371673,1,21375405,,2014-01-27 01:37:05,,4,82,"<p>I need to read Unicode files that may or may not contain a byte-order mark. I could of course check the first few bytes of the file myself, and discard a BOM if I find one. But before I do, is there any standard way of doing this, either in the core libraries or a third party?</p>
",1000,,,,,2014-02-03 00:41:32,Reading files with a BOM in Go,<unicode><go><byte-order-mark>,2,0,,,
23794704,2,,19835233,2014-05-21 22:10:29,,3,,"<p>Those answering ""no"" have very good reasons, but it isn't impossible.</p>

<p>I'm successfully using GitHub to manage <a href=""http://github.com/marcusatbang/charactersheets"" rel=""nofollow"">an open source project</a> consisting of hundreds of Illustrator files and PDFs (and also some code and text, but that's a tiny blip in comparison). The repo comes out at about 8GB. The reason I'm doing something so insane is because the Illustrator files are the core of the product, not merely decorative artwork to go along with it - they are the <em>source</em> of the project - and because I wanted to make sure it would stay open source.</p>

<p>There have been some sticking points, and things to be aware of. I would suggest:</p>

<ul>
<li><p>Don't try this unless you're pretty familiar with git. Resolving conflicts and branching issues can get really thorny, and you may have to do some pretty arcane stuff to keep the repo happy. Nobody expects you to know every corner of git (I'm not sure a sane person could), but know enough that you can google the rest.</p></li>
<li><p>Make sure you're comfortable using git on the command line. GUI tools may shield you from complexity, but they also prevent you from fully understanding what's going on under the covers. Once you have that understanding, you're free to use a GUI for 95% of the time.</p></li>
<li><p>Avoid branching if possible. Binary files don't merge the way code does, so bringing branches together can get messy and laborious.</p></li>
<li><p>Learn about specific features of git that can help you to manage the size and complexity of the repo: partial checkouts, tags, <code>git gc</code>, etc</p></li>
<li><p>Take time to plan in advance. It may be that you would benefit from separating the project into two or more git repos, or from combining it with another service.</p></li>
<li><p>If you're using a hosting service, make sure you know what limits they impose on the repo. For example, GitHub will complain about files over 100MB. <a href=""https://help.github.com/articles/what-is-my-disk-quota"" rel=""nofollow"">Here are their recommended guidelines for binaries</a>.</p></li>
</ul>
",1000,,,,,2014-05-21 22:10:29,,,,0,,,
33688028,1,,,2015-11-13 07:56:21,,0,16,"<p>I'm running a very long script in Illustrator (several days), but before it can complete Windows decides that Illustrator is non-responsive and shuts it down. This is presumably because Illustrator is giving all its attention to the script, not to its UI or anything else.</p>

<p>The script is doing its job properly until it gets interrupted, and I'm fine with the time it takes. I simply wish for it to be allowed to finish.</p>

<p>My current approach is to insert regular delays into the script using:</p>

<blockquote>
  <p>$.sleep(100);</p>
</blockquote>

<p>This increases the time before it timeouts substantially, but not enough to reach the end uninterrupted. Is there any way of making it keep going?</p>
",1000,,,,,2015-11-13 07:56:21,Prevent ExtendScript timeouts,<extendscript>,0,0,,,
34314328,1,,,2015-12-16 14:16:56,,4,568,"<p>I'm unsure how to override variables between roles in Ansible.</p>

<p>To simplify the setup a little, I have two roles applied to the same host. The first role defines a variable in its <code>default/main.yml</code>:</p>

<pre><code>do_some_task: yes
</code></pre>

<p>And looks for that variable in its tasks:</p>

<pre><code>- name: Some Task
  when: do_some_task
</code></pre>

<p>The second role overrides that in its <code>vars/main.yml</code>, which is supposed to take precedence over the defaults:</p>

<pre><code>do_some_task: no
</code></pre>

<p>However, the task is still being run, indicating that the variable wasn't overridden. It seems that the override is scoped to the tasks of the second role. I tested that by adding a debug task to both roles:</p>

<pre><code>- name: Test some task
  debug: ""msg='do_some_task = {{ do_some_task }}'""
</code></pre>

<p>This confirms that the first role sees a different value of the variable than the second.</p>

<pre><code>TASK: [role1 | Test some task]
ok: [myhost] =&gt; {
    ""msg"": ""do_some_task = True"" 
}

...

TASK: [role2 | Test some task]
ok: [myhost] =&gt; {
    ""msg"": ""do_some_task = False"" 
}
</code></pre>

<p>The common answer to this appears to be to set the variables in the inventory or the host vars. However this isn't particularly DRY: if you have many hosts in different inventories, you'd have to set the same variables in lots of places.</p>

<p>So is there some way of overriding a variable from another role?</p>
",1000,,,,,2015-12-16 15:17:08,Ansible variable override default in another role,<ansible>,1,4,,,
35921514,2,,35920534,2016-03-10 16:04:21,,1,,"<p>Performance is the big reason. Creating a new slice and copying all the elements over to it is expensive, so the slice code doesn't copy without good reason. However, if you exceed the slice's capacity, it grows by a suitable amount by copying the underlying slice. That means that the slice that's returned from <code>append</code> may not be the same slice you passed in.</p>

<p>The preferred way to use is:</p>

<pre><code>args = append(args, newarg)
</code></pre>

<p>If you take a subslice, the capacity stays the same but your view into the slice changes. That means the missing elements are still there but outside the bounds of the new slice.</p>

<p>This explains the odd output of your code. You're printing the result of <code>append</code> each time but not storing that result, which means <code>args</code> isn't the same as what you printed.</p>

<p>The initial <code>args</code> slice is 3 elements big. For each index <code>i</code> - which is to say for <code>0</code>, <code>1</code> and <code>2</code> - you take a subslice <code>args[:i]</code> and append all the elements of the remainder of the array <code>args[i+1:]</code> to it. That means that for:</p>

<pre><code>i    args[:i]     args[i+1]...   Result         args
0    {}           {""3"", ""8""}     {""3"", ""8""}     {""3"", ""8"", ""8""}
1    {""3""}        {""8""}          {""3"", ""8""}     {""3"", ""8"", ""8""}
2    {""3"", ""8""}   {}             {""3"", ""8""}     {""3"", ""8"", ""8""}
</code></pre>

<p><strong>tl;dr</strong>  you should always save the result of <code>append</code>, and if you want to make a copy so you can change it then make a copy yourself.</p>
",1000,,,,,2016-03-10 16:04:21,,,,0,,,
37070862,2,,17546953,2016-05-06 11:08:25,,0,,"<p>I had an issue like this, and found the solution was to do with Underscore.js. My initial logging made no sense:</p>

<pre><code>console.log(JSON.stringify(obj, null, 2));

&gt; {
&gt;   ""code"": ""foo""
&gt; }

console.log(obj.code);

&gt; undefined
</code></pre>

<p>I found the solution by also looking at the keys of the object:</p>

<pre><code>console.log(JSON.stringify(Object.keys(obj)));

&gt; [""_wrapped"",""_chain""]
</code></pre>

<p>This lead me to realise that <code>obj</code> was actually an Underscore.js wrapper around an object, and the initial debugging was lying to me.</p>
",1000,,,,,2016-05-06 11:08:25,,,,0,,,
16215,2,,4689,2008-08-19 14:03:17,,2,,"<p>I'm going to make some enemies with this, but I actually use -- <em>gasp</em> -- a non-monospace font! I occasionally switch back to a monospace to disambiguate something, but mostly find that a good clean sans-serif font is easiest to read and doesn't waste screen estate.</p>

<p>An IDE with good syntax colouring helps.</p>
",1000,sadie,,,,2008-08-19 14:03:17,,,,0,,,2008-09-19 22:36:21
473388,2,,466504,2009-01-23 15:49:42,,0,,"<p>I once wrote a class called UberDomain - for good reasons, I promise - but it was refactored into something else before it got to production.</p>
",1000,Marcus Downing,,,,2009-01-23 15:49:42,,,,0,,,2009-01-23 15:49:42
898799,2,,743256,2009-05-22 16:39:28,,5,,"<p>Scala is not a beginner's language. It's complicated, subtle and requires a significant investment of learning. It's awesome, but it's not easy.</p>

<p>Other answers have made this sound negative:</p>

<blockquote>
  <p><strong>mipadi:</strong>
  a lot of Scala programmers (not all,
  but a lot) use Scala not because they
  love object-oriented functional
  languages, but because they don't want
  to use Java</p>
</blockquote>

<p>I prefer to see this in a positive light. Scala is a language that has learned from the mistakes of history and strives not to repeat them. It attracts the sort of developers who have enough experience, in Java and other traditional languages, to appreciate this.</p>

<p>A sign of immaturity is the belief that one methodology rules over all others. I know I was guilty, a decade ago, of believing that object orientation was the one true way. Now we have those who claim that functional programming and nothing else is the right way. Scala is more mature than that: it understands that one size doesn't fit all.</p>

<p>Scala is still fairly new (in the scale of these things), and parts of it are settling down as I type this, but it's only a matter of time before somebody uses it to create a killer app, something millions come to rely on. I of course hope that'll be me :)</p>
",1000,,,,,2009-05-22 16:39:28,,,,1,,,2009-05-22 16:39:28
246540,1,1743757,,2008-10-29 12:03:33,,9,6977,"<p>This error has been driving me nuts. We have a server running Apache and Tomcat, serving multiple different sites. Normally the server runs fine, but sometimes an error happens where people  are served the wrong page - <strong>the page that <em>somebody else</em> requested!</strong></p>

<p>Clues:</p>

<ul>
<li>The pages being delivered are those that another user requested recently, and are otherwise delivered correctly. It's been known for two simultaneous requests to be swapped. As far as I can tell, none of the pages being incorrectly delivered are older than a few minutes.</li>
<li>It only affects the files that are being served by Tomcat. Static files like images are unaffected.</li>
<li>It doesn't happen all the time. When it does happen, it happens for everybody.</li>
<li>It seems to happen at times of peak demand. However, the demand is not yet very high - it's certainly well within the bounds of what Apache can cope with.</li>
<li>Restarting Tomcat fixed it, but only for a few minutes. Restarting Apache fixed it, but only for a few minutes.</li>
<li>The server is running Apache 2 and Tomcat 6, using a Java 6 VM on Gentoo. The connection is with AJP13, and <code>JkMount</code> directives within <code>&lt;VirtualHost&gt;</code> blocks are correct.</li>
<li>There's nothing of use in any of the log files.</li>
</ul>

<p><hr /></p>

<p><strong>Further information:</strong></p>

<p>Apache does not have any form of caching turned on. All the caching-related entries in httpd.conf and related imports say, for example:</p>

<pre><code>&lt;IfDefine CACHE&gt;
  LoadModule cache_module modules/mod_cache.so
&lt;/IfDefine&gt;
</code></pre>

<p>While the options for Apache don't include that flag:</p>

<pre><code>APACHE2_OPTS=""-D DEFAULT_VHOST -D INFO -D LANGUAGE -D SSL -D SSL_DEFAULT_VHOST -D PHP5 -D JK""
</code></pre>

<p>Tomcat likewise has no caching options switched on, that I can find.</p>

<p><a href=""http://stackoverflow.com/questions/246540/apachetomcat-error-wrong-pages-being-delivered#246566"">toolkit's suggestion</a> was good, but not appropriate in this case. What leads me to believe that the error can't be within my own code is that it isn't simply a few values that are being transferred - it's the entire request, including the URL, parameters, session cookies, the whole thing. People are getting pages back saying ""You are logged in as John"", when they clearly aren't.</p>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>Based on suggestions from several people, I'm going to add the following HTTP headers to Tomcat-served pages to disable all forms of caching:</p>

<pre><code>Cache-Control: no-store
Vary: *
</code></pre>

<p>Hopefully these headers will be respected not just by Apache, but also by any other caches or proxies that may be in the way. Unfortunately I have no way of deliberately reproducing this error, so I'm just going to have to wait and see if it turns up again.</p>

<p>I notice that the following headers are being included - could they be related in any way?</p>

<pre><code>Connection: Keep-Alive
Keep-Alive: timeout=5, max=66
</code></pre>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>Apparently this happened again while I was asleep, but has stopped happening now I'm awake to see it. Again, there's nothing useful in the logs that I can see, so I have no clues to what was actually happening or how to prevent it.</p>

<p>Is there any extra information I can put in Apache or Tomcat's logs to make this easier to diagnose?</p>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>Since this has happened again a couple of times, we've changed how Apache connects to Tomcat to see if it affects things. We were using <code>mod_jk</code> with a directive like this:</p>

<pre><code>JkMount /portal ajp13
</code></pre>

<p>We've switched now to using <code>mod_proxy_ajp</code>, like so:</p>

<pre><code>ProxyPass /portal ajp://localhost:8009/portal
</code></pre>

<p>We'll see if it makes any difference. This error was always annoyingly unpredictable, so we can never definitively say if it's worked or not.</p>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>We just got the error briefly on a site that was left using <code>mod_jk</code>, while a sister site on the same server using <code>mod_proxy_ajp</code> didn't show the error. This doesn't prove anything, but it does provide evidence that swithing to <code>mod_proxy_ajp</code> may have helped.</p>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>We just got the error again last night on a site using <code>mod_proxy_ajp</code>, so clearly that hasn't solved it - <code>mod_jk</code> wasn't the source of the problem. I'm going to try the anonymous suggestion of turning off persistent connections:</p>

<pre><code>KeepAlive Off
</code></pre>

<p>If that fails as well, I'm going to be desperate enough to start investigating GlassFish.</p>

<p><hr /></p>

<p><strong>Update:</strong></p>

<p>Dammit! The problem just came back. I hadn't seen it in a while, so I was starting to think we'd finally sorted it. I hate heisenbugs.</p>
",1000,sadie,3043,Marcus Downing,2009-08-28 01:51:31,2015-11-23 13:27:19,Apache/Tomcat error - wrong pages being delivered,<apache><tomcat><ajp>,11,9,5,,2009-08-28 01:51:31
1743757,2,,246540,2009-11-16 17:49:16,,0,,"<p>We switched Apache from proxying with AJP to proxying with HTTP. So far it appears to have solved the issue, or at least vastly reduced it - the problem hasn't been reported in months, and the app's use has increased since then.</p>

<p>The change is in Apache's httpd.conf. Having started with <code>mod_jk</code>:</p>

<pre><code>JkMount /portal ajp13
</code></pre>

<p>We switched to <code>mod_proxy_ajp</code>:</p>

<pre><code>ProxyPass /portal ajp://localhost:8009/portal
</code></pre>

<p>Then finally to straight <code>mod_proxy</code>:</p>

<pre><code>ProxyPass /portal http://localhost:8080/portal
</code></pre>

<p>You'll need to make sure Tomcat is set up to serve HTTP on port 8080. And remember that if you're serving <code>/</code>, you need to include <code>/</code> on both sides of the proxy or it starts crying:</p>

<pre><code>ProxyPass / http://localhost:8080/
</code></pre>
",1000,,,,,2009-11-16 17:49:16,,,,0,,,2009-11-16 17:49:16
19110,2,,18803,2008-08-21 00:09:42,,29,,"<p>Using UML is like looking at your feet as you walk. It's making conscious and explicit something that you can usually do unconsciously. Beginners need to think carefully about what they're doing, but a professional programmer already knows what they're doing. Most of the time, writing the code itself is quicker and more effective than writing about the code, because their programming intuition is tuned to the task.</p>

<p>The exception is why you find yourself in the woods at night without a torch and it's started to rain - then you need to look at your feet to avoid falling down. There are times when the task you've taken on is more complicated than your intuition can handle, and you need to slow down and state the structure of your program explicitly. Then UML is one of many tools you can use. Others include pseudocode, high-level architecture diagrams and strange metaphors.</p>
",1000,sadie,,,,2008-08-21 00:09:42,,,,1,,,2011-06-03 08:39:55
